pair_id,split,molecule_a_id,molecule_b_id,molecule_a_chembl_id,molecule_b_chembl_id,compound_name_a,compound_name_b,target_chembl_id,target_name,standard_type,has_conformer_pair,has_image_pair,similarity_score,is_similar,activity_value_a,activity_value_b,activity_unit,activity_delta,activity_value_mean,smiles_a,smiles_b,smiles_length_a,smiles_length_b,smiles_length_abs_delta,molecular_weight_a,molecular_weight_b,molecular_weight_abs_delta,heavy_atom_count_a,heavy_atom_count_b,heavy_atom_count_abs_delta
ACT_CHEMBL240_Ki_17157_497992,train,17157,497992,CHEMBL17157,CHEMBL497992,TERFENADINE,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2861,0,6.4949,4.0,pchembl,2.4949,5.2475,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,57,77,20,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_46523_497992,train,46523,497992,CHEMBL46523,CHEMBL497992,CHEMBL46523,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2827,0,6.5376,4.0,pchembl,2.5376,5.2688,c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,48,77,29,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_175845_497992,test,175845,497992,CHEMBL175845,CHEMBL497992,CHEMBL175845,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2827,0,6.5376,4.0,pchembl,2.5376,5.2688,CN1CCN(CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,75,77,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_497992_3085130,train,497992,3085130,CHEMBL497992,CHEMBL3085130,CHEMBL497992,CHEMBL3085130,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2789,0,4.0,6.585,pchembl,2.585,5.2925,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,CC(C(=O)NC1(c2ccccc2)CCC(N2CCC(O)(Cc3ccccc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,77,80,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_83894_497992,train,83894,497992,CHEMBL83894,CHEMBL497992,FANANSERIN,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2703,0,6.699,4.0,pchembl,2.699,5.3495,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,50,77,27,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_149429_497992,val,149429,497992,CHEMBL149429,CHEMBL497992,CHEMBL149429,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2615,0,6.8239,4.0,pchembl,2.8239,5.412,O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,45,77,32,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_147431_497992,test,147431,497992,CHEMBL147431,CHEMBL497992,CHEMBL147431,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2526,0,6.9586,4.0,pchembl,2.9586,5.4793,Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,39,77,38,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_496687_497992,test,496687,497992,CHEMBL496687,CHEMBL497992,CHEMBL496687,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2526,0,6.9586,4.0,pchembl,2.9586,5.4793,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccc4ccccc34)[nH]c2c1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,54,77,23,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_40584_497992,train,40584,497992,CHEMBL40584,CHEMBL497992,CHEMBL40584,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2441,0,7.0969,4.0,pchembl,3.0969,5.5484,c1ccc(CCN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,49,77,28,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_150210_497992,val,150210,497992,CHEMBL150210,CHEMBL497992,CHEMBL150210,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2403,0,7.1612,4.0,pchembl,3.1612,5.5806,Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,39,77,38,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_296397_497992,train,296397,497992,CHEMBL296397,CHEMBL497992,CHEMBL296397,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.229,0,7.3665,4.0,pchembl,3.3665,5.6833,CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,87,77,10,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_359486_497992,train,359486,497992,CHEMBL359486,CHEMBL497992,CHEMBL359486,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2238,0,7.4685,4.0,pchembl,3.4685,5.7342,CN(C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,69,77,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_368895_497992,val,368895,497992,CHEMBL368895,CHEMBL497992,CHEMBL368895,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2173,0,7.6021,4.0,pchembl,3.6021,5.8011,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,69,77,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_146233_497992,val,146233,497992,CHEMBL146233,CHEMBL497992,CHEMBL146233,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2128,0,7.699,4.0,pchembl,3.699,5.8495,COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,43,77,34,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_497992_2113667,train,497992,2113667,CHEMBL497992,CHEMBL2113667,CHEMBL497992,CHEMBL2113667,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2108,0,4.0,7.7447,pchembl,3.7447,5.8723,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,c1ccc(CCN2[C@@H]3CC[C@H]2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,77,62,15,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_367107_497992,train,367107,497992,CHEMBL367107,CHEMBL497992,CHEMBL367107,CHEMBL497992,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.2017,0,7.9586,4.0,pchembl,3.9586,5.9793,O=C1NC(=O)C(c2nn(CCCN3CCCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,71,77,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_22511_3084938,train,22511,3084938,CHEMBL22511,CHEMBL3084938,CHEMBL22511,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.9562,1,4.0458,4.0,pchembl,0.0458,4.0229,N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,35,69,34,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_23981_3084938,train,23981,3084938,CHEMBL23981,CHEMBL3084938,CHEMBL23981,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.9562,1,4.0458,4.0,pchembl,0.0458,4.0229,N[C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,36,69,33,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_280658_3084938,train,280658,3084938,CHEMBL280658,CHEMBL3084938,CHEMBL280658,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.9562,1,4.0458,4.0,pchembl,0.0458,4.0229,N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,34,69,35,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_23924_3084938,train,23924,3084938,CHEMBL23924,CHEMBL3084938,CHEMBL23924,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.8798,1,4.1367,4.0,pchembl,0.1367,4.0684,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,66,69,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_199015_3084938,train,199015,3084938,CHEMBL199015,CHEMBL3084938,CHEMBL199015,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.8252,1,4.2118,4.0,pchembl,0.2118,4.1059,[O-][n+]1cccc(C[C@@H](c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)c1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,81,69,12,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_310303_3084938,train,310303,3084938,CHEMBL310303,CHEMBL3084938,CHEMBL310303,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.8106,1,4.2336,4.0,pchembl,0.2336,4.1168,CC(C)(O)c1ncc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)s1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,63,69,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_81491_3084938,train,81491,3084938,CHEMBL81491,CHEMBL3084938,CHEMBL81491,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7983,1,4.2526,4.0,pchembl,0.2526,4.1263,CC(C)(O)c1ccc(C(CC2=CCC(=O)N=C2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,60,69,9,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_283309_3084938,train,283309,3084938,CHEMBL283309,CHEMBL3084938,CHEMBL283309,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7788,1,4.284,4.0,pchembl,0.284,4.142,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,68,69,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_22310_3084938,train,22310,3084938,CHEMBL22310,CHEMBL3084938,CHEMBL22310,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7635,1,4.3098,4.0,pchembl,0.3098,4.1549,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,67,69,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_277693_3084938,train,277693,3084938,CHEMBL277693,CHEMBL3084938,CHEMBL277693,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7318,1,4.3665,4.0,pchembl,0.3665,4.1833,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,62,69,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_78439_3084938,train,78439,3084938,CHEMBL78439,CHEMBL3084938,CHEMBL78439,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7274,1,4.3747,4.0,pchembl,0.3747,4.1874,CC(C)(O)c1ccc(C(Cc2ccc[n+]([O-])c2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,63,69,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_279944_3084938,train,279944,3084938,CHEMBL279944,CHEMBL3084938,CHEMBL279944,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7263,1,4.3768,4.0,pchembl,0.3768,4.1884,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,60,69,9,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_22679_3084938,train,22679,3084938,CHEMBL22679,CHEMBL3084938,CHEMBL22679,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7153,1,4.3979,4.0,pchembl,0.3979,4.1989,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,54,69,15,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_283368_3084938,train,283368,3084938,CHEMBL283368,CHEMBL3084938,CHEMBL283368,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7098,1,4.4089,4.0,pchembl,0.4089,4.2044,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,60,69,9,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_383762_3084938,train,383762,3084938,CHEMBL383762,CHEMBL3084938,CHEMBL383762,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7098,1,4.4089,4.0,pchembl,0.4089,4.2044,[O-][n+]1cccc(C[C@H](c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)c1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,80,69,11,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_2112295_3084938,train,2112295,3084938,CHEMBL2112295,CHEMBL3084938,CHEMBL2112295,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.7047,1,4.4191,4.0,pchembl,0.4191,4.2096,[O-][n+]1ccc(CC(c2ccc(OC(F)F)c(OC3CCC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)cc1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,77,69,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_23891_3084938,train,23891,3084938,CHEMBL23891,CHEMBL3084938,CHEMBL23891,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6984,1,4.4318,4.0,pchembl,0.4318,4.2159,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,61,69,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_366871_3084938,train,366871,3084938,CHEMBL366871,CHEMBL3084938,CHEMBL366871,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6984,1,4.4318,4.0,pchembl,0.4318,4.2159,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,94,69,25,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_25437_3084938,train,25437,3084938,CHEMBL25437,CHEMBL3084938,CHEMBL25437,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6868,1,4.4559,4.0,pchembl,0.4559,4.2279,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,60,69,9,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_174457_3084938,train,174457,3084938,CHEMBL174457,CHEMBL3084938,CHEMBL174457,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6567,1,4.5229,4.0,pchembl,0.5229,4.2614,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,85,69,16,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_278558_3084938,train,278558,3084938,CHEMBL278558,CHEMBL3084938,CHEMBL278558,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6504,1,4.5376,4.0,pchembl,0.5376,4.2688,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,58,69,11,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_23223_3084938,train,23223,3084938,CHEMBL23223,CHEMBL3084938,CHEMBL23223,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.644,1,4.5528,4.0,pchembl,0.5528,4.2764,N[C@H](C(=O)N1CCSC1)C1CCCCC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,28,69,41,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_276559_3084938,train,276559,3084938,CHEMBL276559,CHEMBL3084938,CHEMBL276559,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6336,1,4.5784,4.0,pchembl,0.5784,4.2892,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,63,69,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_78806_3084938,train,78806,3084938,CHEMBL78806,CHEMBL3084938,CHEMBL78806,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6242,1,4.6021,4.0,pchembl,0.6021,4.3011,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)cn1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,64,69,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_417776_3084938,train,417776,3084938,CHEMBL417776,CHEMBL3084938,CHEMBL417776,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6083,1,4.644,4.0,pchembl,0.644,4.322,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,63,69,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_2112294_3084938,train,2112294,3084938,CHEMBL2112294,CHEMBL3084938,CHEMBL2112294,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6062,1,4.6498,4.0,pchembl,0.6498,4.3249,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)cc1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,64,69,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_172090_3084938,train,172090,3084938,CHEMBL172090,CHEMBL3084938,CHEMBL172090,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6033,1,4.6576,4.0,pchembl,0.6576,4.3288,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,93,69,24,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_3084938_3084949,train,3084938,3084949,CHEMBL3084938,CHEMBL3084949,CHEMBL3084938,CHEMBL3084949,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.6033,1,4.0,4.6576,pchembl,0.6576,4.3288,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,69,58,11,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_2112296_3084938,train,2112296,3084938,CHEMBL2112296,CHEMBL3084938,CHEMBL2112296,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.596,1,4.6778,4.0,pchembl,0.6778,4.3389,[O-][n+]1ccc(CC(c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)cc1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,76,69,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL240_Ki_23660_3084938,train,23660,3084938,CHEMBL23660,CHEMBL3084938,CHEMBL23660,CHEMBL3084938,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Ki,0,0,0.581,1,4.7212,4.0,pchembl,0.7212,4.3606,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,65,69,4,0.0,0.0,0.0,0,0,0
